ECCN_CODE,DESCRIPTION,ULTIMATE_COUNTRY_NAME,cases by country
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",AUSTRALIA,3
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",AUSTRIA,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",BAHRAIN,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",BRAZIL,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",COLOMBIA,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",DENMARK,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",DJIBOUTI,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",EL SALVADOR,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",FRANCE,5
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII","GERMANY, FEDERAL REP",3
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",GREECE,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",INDIA,4
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",IRAQ,1
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",ISRAEL,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",JAPAN,4
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII","KOREA, REPUBLIC OF (SOUTH KOREA)",3
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",MEXICO,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",NETHERLANDS,4
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",PAKISTAN,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",POLAND,3
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",SAUDI ARABIA,5
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",SPAIN,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",SWEDEN,2
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",THAILAND,4
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",UNITED ARAB EMIRATES,7
9B610,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A610 OR USML CATEGORY VIII",UNITED KINGDOM,5
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",BELGIUM,2
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",CHILE,4
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",FRANCE,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",INDONESIA,2
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",ISRAEL,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",ITALY,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",JAPAN,8
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX","KOREA, REPUBLIC OF (SOUTH KOREA)",4
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",MEXICO,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",PAKISTAN,2
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",POLAND,2
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",PORTUGAL,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",SAUDI ARABIA,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",SINGAPORE,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",SPAIN,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",SWEDEN,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",SWITZERLAND,1
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",THAILAND,3
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",TURKEY,4
9B619,"TEST, INSPECTION, AND PRODUCTION ""EQUIPMENT"" AND RELATED COMMODITIES ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT"" OR ""PRODUCTION"" OF COMMODITIES ENUMERATED IN ECCN 9A619 OR USML CATEGORY XIX",UNITED ARAB EMIRATES,1
9D001,SOFTWARE FOR DEV OF CERTAIN EQUIP/TECHNOLOGY IN 9A,"GERMANY, FEDERAL REP",1
9D001,SOFTWARE FOR DEV OF CERTAIN EQUIP/TECHNOLOGY IN 9A,ISRAEL,1
9D001,SOFTWARE FOR DEV OF CERTAIN EQUIP/TECHNOLOGY IN 9A,ITALY,2
9D001,SOFTWARE FOR DEV OF CERTAIN EQUIP/TECHNOLOGY IN 9A,SWITZERLAND,1
9D002,SOFTWARE FOR PROD OF CERTAIN EQUIPMENT IN 9A OR 9B,ISRAEL,1
9D002,SOFTWARE FOR PROD OF CERTAIN EQUIPMENT IN 9A OR 9B,SWITZERLAND,1
9D003,SOFTWARE FOR USE OF FADEC FOR CERTAIN PROPULSION S,BRAZIL,1
9D003,SOFTWARE FOR USE OF FADEC FOR CERTAIN PROPULSION S,FRANCE,2
9D004,OTHER SOFTWARE AS FOLLOWS,BRAZIL,1
9D004,OTHER SOFTWARE AS FOLLOWS,CHINA,2
9D004,OTHER SOFTWARE AS FOLLOWS,INDIA,1
9D004,OTHER SOFTWARE AS FOLLOWS,ISRAEL,1
9D004,OTHER SOFTWARE AS FOLLOWS,SWITZERLAND,1
9D104,SOFTWARE DESIGNED FOR 9A101/9A106/9A110/9A120,INDIA,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",BRAZIL,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",CANADA,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",FRANCE,2
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",ICELAND,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",INDIA,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",INDONESIA,5
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",JAPAN,3
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",LUXEMBOURG,2
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",MALAYSIA,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",PHILIPPINES,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",QATAR,2
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",SAUDI ARABIA,1
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",SPAIN,5
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",THAILAND,2
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",UNITED ARAB EMIRATES,4
9D515,"SOFTWARE SPECIALLY DESIGNED FOR THE DEVELOPMENT, PRODUCTION OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF SPACECRAFT",UNITED KINGDOM,7
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",AUSTRALIA,3
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",FRANCE,2
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ","GERMANY, FEDERAL REP",2
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",INDIA,1
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",JAPAN,3
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ","KOREA, REPUBLIC OF (SOUTH KOREA)",3
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",MEXICO,2
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",NORWAY,1
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",POLAND,1
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",SAUDI ARABIA,2
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",SPAIN,1
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",TAIWAN,1
9D610,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION, INSTALLATION, MAINTENANCE, REPAIR, OVERHAUL, OR REFURBISHING OF MILITARY AIRCRAFT AND RELATED COMMODITIES CONTROLLED BY 9A610, EQUIPMENT CONTROLLED BY 9B610, ",UNITED KINGDOM,8
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",BRAZIL,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",FRANCE,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",ISRAEL,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",JAPAN,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",PAKISTAN,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",TURKEY,1
9D619,"SOFTWARE ""SPECIALLY DESIGNED"" FOR THE ""DEVELOPMENT,"" ""PRODUCTION"" OPERATION OR MAINTENANCE OF MILITARY GAS TURBINE ENGINES AND RELATED COMMODITIES CONTROLLED BY 9A619, EQUIPMENT CONTROLLED BY 9B619, OR MATERIALS CONTROLLED BY 9C619",UNITED KINGDOM,3
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,AUSTRALIA,1
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,CHINA,2
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,"GERMANY, FEDERAL REP",1
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,INDIA,1
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,ISRAEL,1
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,JAPAN,11
9E001,TECHNOLOGY FOR DEV OF EQUIPMENT OR SOFTWARE IN 9A/,SWITZERLAND,2
9E002,TECHNOLOGY FOR PROD OF EQUIPMENT IN 9A001.C OR 9B,JAPAN,11
9E003,OTHER TECHNOLOGY,BRAZIL,2
9E003,OTHER TECHNOLOGY,FRANCE,5
9E003,OTHER TECHNOLOGY,"GERMANY, FEDERAL REP",3
9E003,OTHER TECHNOLOGY,IRELAND,1
9E003,OTHER TECHNOLOGY,ITALY,4
9E003,OTHER TECHNOLOGY,JAPAN,10
9E003,OTHER TECHNOLOGY,KAZAKHSTAN,1
9E003,OTHER TECHNOLOGY,POLAND,1
9E003,OTHER TECHNOLOGY,UNITED KINGDOM,9
9E101,TECHNOLOGY FOR DEV/PROD OF CERTAIN ITEMS IN 9A,AUSTRALIA,1
9E101,TECHNOLOGY FOR DEV/PROD OF CERTAIN ITEMS IN 9A,CHINA,2
9E101,TECHNOLOGY FOR DEV/PROD OF CERTAIN ITEMS IN 9A,INDIA,1
9E101,TECHNOLOGY FOR DEV/PROD OF CERTAIN ITEMS IN 9A,ISRAEL,1
9E101,TECHNOLOGY FOR DEV/PROD OF CERTAIN ITEMS IN 9A,SWITZERLAND,1
9E102,TECHOLOGY FOR USE WITH CERTAIN ITEMS IN 9A,AUSTRALIA,1
